AWB,Origin,Destination,FinalLocation,Timestamp
AWBOKBR/2,HUB_CLUJ,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWB81O64K/1,HUB_BACAU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWB81O64K/2,HUB_BACAU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBYD7HBL/1,HUB_BACAU,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBG2TF5MB/3,HUB_CONSTANTA,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBDWG3E/1,HUB_CONSTANTA,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBDWG3E/2,HUB_CONSTANTA,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBDWG3E/3,HUB_CONSTANTA,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBHLA6CP/1,HUB_TIMISOARA,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWB25KXQRO/1,HUB_TIMISOARA,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWB25KXQRO/2,HUB_TIMISOARA,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBDQ1NM9/1,HUB_ARAD,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBPU7YC/1,HUB_ARAD,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBPU7YC/2,HUB_ARAD,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWBPU7YC/3,HUB_ARAD,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWB63VD5K/1,HUB_ARAD,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWB63VD5K/2,HUB_ARAD,HUB_BRASOV,HUB_BRASOV,Fri Jan 30 01:20:50 EET 2026
AWB2CZKFV/1,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWB2CZKFV/2,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWB2CZKFV/3,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWBBFZRWQ/1,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWBBFZRWQ/2,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWBJHTURI/1,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWBJHTURI/2,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWBJHTURI/3,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWBYNEGIR/1,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWBGYLTUL/1,HUB_ORADEA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWBGYLTUL/2,HUB_ORADEA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:20:50 EET 2026
AWB17HBMN/2,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWBZ3PN4B/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBZ3PN4B/2,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBXRQ1RH/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBXRQ1RH/2,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBXRQ1RH/3,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWB9J1ENJ/1,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWB9J1ENJ/2,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWB8HRIHS/1,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWB8HRIHS/2,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBAPGVY1/1,HUB_TIMISOARA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBYMCZWI/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBYVV8LG/1,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBYVV8LG/2,HUB_ARAD,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBKWA1I4/1,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBKWA1I4/2,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBKWA1I4/3,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBZ3JCZ/1,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBNEL202I/1,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWBNEL202I/2,HUB_CRAIOVA,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 01:20:50 EET 2026
AWB95CTEQ/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBZLT23H/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBZLT23H/2,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBZLT23H/3,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBPZA9W/1,HUB_ARAD,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWB3QQOAT/1,HUB_ARAD,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBA1EOK/1,HUB_ARAD,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBA1EOK/2,HUB_ARAD,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBAX8DNO/1,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBAX8DNO/2,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBPG74P8/1,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBPG74P8/2,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBPG74P8/3,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBNZEUTM/1,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBNZEUTM/2,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWB4DWT1G/1,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBRMF0Q/1,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWBRMF0Q/2,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWB14688K/1,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWB14688K/2,HUB_ORADEA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:20:50 EET 2026
AWB6L3Q0A/1,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWB6L3Q0A/2,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBYYWGL/1,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBYYWGL/2,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWB03F4J/1,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWB03F4J/2,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBR9CNKX/1,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBR9CNKX/2,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBR9CNKX/3,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBD2T5IB/1,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBD2T5IB/2,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBD2T5IB/3,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBWBXOLT/1,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBWBXOLT/2,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBWBXOLT/3,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWB8QY4B/1,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWB8QY4B/2,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWB8QY4B/3,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBE5WMC6/1,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBE5WMC6/2,HUB_CLUJ,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:20:50 EET 2026
AWBPN18F/1,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBPN18F/2,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBEMGO7/1,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBEMGO7/2,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBWG47NG/1,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBWG47NG/2,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBWG47NG/3,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBOM06I4/1,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBOM06I4/2,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBOM06I4/3,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB9ZH/1,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB9ZH/2,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB4V6K9/1,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB4V6K9/2,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBE3CGXN/1,HUB_PITESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB5GTI6D/1,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB5GTI6D/2,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB5GTI6D/3,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBPSZRMC/1,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBPSZRMC/2,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBUGFPB/1,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBUGFPB/2,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBWNTMUB/1,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBJKT1ZM/1,HUB_BUCURESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB7PD7UI/1,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBLHKUYS/1,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBLHKUYS/2,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBLHKUYS/3,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB1ZOOBC/1,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB1ZOOBC/2,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBFSFPHC/1,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBFSFPHC/2,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBFSFPHC/3,HUB_BRASOV,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB7PD7UI/2,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBL8JTA/1,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBL8JTA/2,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB9GQWH/1,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBO2HY1P/1,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBO2HY1P/2,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBO2HY1P/3,HUB_PLOIESTI,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBFBUBXK/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBFBUBXK/2,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBFBUBXK/3,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBNJPUAW/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBKWWCA/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBKWWCA/2,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBKWWCA/3,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBQLD4US/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBQLD4US/2,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBQLD4US/3,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBY92TTP/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBY92TTP/2,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBY92TTP/3,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBGGDX6N/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBGGDX6N/2,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBQYHVCI/1,HUB_ORADEA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBVMRQK/1,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBVMRQK/2,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBVMRQK/3,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB48150N/1,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB48150N/2,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBAI63Q/1,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBAI63Q/2,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBAI63Q/3,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBAYXZGO/1,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBAYXZGO/2,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBAYXZGO/3,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBZ1QQCA/1,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB96R11X/1,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBWPEYDI/1,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBHLK81D/1,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBHLK81D/2,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBHLK81D/3,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBJ17HM/1,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWBJ17HM/2,HUB_ARAD,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:20:50 EET 2026
AWB7YGUTI/1,HUB_ARAD,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWB7YGUTI/2,HUB_ARAD,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBV7D13S/1,HUB_TIMISOARA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWB6VEBW/1,HUB_TIMISOARA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBOJD4DV/1,HUB_CRAIOVA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBOJD4DV/2,HUB_CRAIOVA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBOJD4DV/3,HUB_CRAIOVA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBRPQLZR/1,HUB_CRAIOVA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBRPQLZR/2,HUB_CRAIOVA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBAT0AI8/1,HUB_CRAIOVA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBAT0AI8/2,HUB_CRAIOVA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBL5DNQU/1,HUB_CRAIOVA,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:20:50 EET 2026
AWBC9GX74/2,HUB_ARAD,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWBC9GX74/3,HUB_ARAD,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWB7Z0WZ/1,HUB_TIMISOARA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWB7Z0WZ/2,HUB_TIMISOARA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWB0R655H/1,HUB_TIMISOARA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWB0R655H/2,HUB_TIMISOARA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWB0R655H/3,HUB_TIMISOARA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWBTO59PR/1,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWBTO59PR/2,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWBNIZKFG/1,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWBNIZKFG/2,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 01:20:50 EET 2026
AWBYOES1A/1,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB5UPL1E/1,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB5UPL1E/2,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBW5N5BC/1,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB5ZS7TH/1,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBF35ZQS/1,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBF35ZQS/2,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBA3K98P/1,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBA3K98P/2,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBA3K98P/3,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBKJ4E63/1,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBKJ4E63/2,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBH0ZGXF/1,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBFX21CP/1,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBFX21CP/2,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB937MT6/1,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB1O71SC/1,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB1O71SC/2,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB1O71SC/3,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB2BKAO/1,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB2BKAO/2,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB2BKAO/3,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBT1WAU6/1,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBT1WAU6/2,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBU5ZOWU/1,HUB_ORADEA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB1Y2QT/1,HUB_ORADEA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWB1Y2QT/2,HUB_ORADEA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBSSIHX/1,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBSSIHX/2,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBOYU2W/1,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBLA2R3P/1,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBLA2R3P/2,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBLA2R3P/3,HUB_TIMISOARA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBPDACAL/1,HUB_ORADEA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBQI26K3/1,HUB_ORADEA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
AWBQI26K3/2,HUB_ORADEA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:20:50 EET 2026
